1325,Domingo Ramos,SS
398,Rafael Santana,SS
399,Mike Brumley,SS
400,Kent Anderson,SS
401,Craig Grebeck,SS
1326,Craig Reynolds,SS
402,Mario Diaz,SS
403,Luis Aguayo,SS
404,Ed Romero,SS
405,Dave Cochrane,SS
1327,Tim Jones,SS
406,Wayne Tolleson,SS
407,Jeff Schaefer,SS
408,Gus Polidor,SS
1328,Andujar Cedeno,SS
409,Scott Leius,SS
410,David Howard,SS
411,Mike Bordick,SS
412,Edgar Diaz,SS
1329,Rod Booker,SS
413,Ron Washington,SS
1330,Chris Speier,SS
1331,Al Pedrique,SS
1332,Jose Vizcaino,SS
1333,Jose Offerman,SS
1334,Brett Butler,OF
414,Joe Carter,OF
415,Ruben Sierra,OF
416,Kirby Puckett,OF
417,Robin Yount,OF
418,Rafael Palmeiro,OF
419,Mike Greenwell,OF
1335,Dale Murphy,OF
1336,Barry Bonds,OF
420,George Bell,OF
421,Rickey Henderson,OF
1337,Tony Gwynn,OF
422,Chili Davis,OF
1338,Tom Brunansky,OF
1339,Darryl Strawberry,OF
1340,Kevin McReynolds,OF
423,Devon White,OF
1341,Tim Raines,OF
424,Dave Henderson,OF
1342,Andy VanSlyke,OF
425,Harold Baines,OF
1343,Andre Dawson,OF
1344,Hubie Brooks,OF
426,Jack Clark,OF
427,Ellis Burks,OF
428,Dave Parker,OF
1345,Kevin Mitchell,OF
429,Dan Gladden,OF
430,Jose Canseco,OF
1346,Paul O'Neill,OF
431,Ivan Calderon,OF
1347,Vince Coleman,OF
1348,Chris James,OF
432,Rob Deer,OF
1349,Billy Hatcher,OF
433,Dwight Evans,OF
1350,Lenny Dykstra,OF
434,Jesse Barfield,OF
435,Danny Tartabull,OF
1351,Willie McGee,OF
1352,John Kruk,OF
1353,Von Hayes,OF
1354,Eric Davis,OF
436,Pete Incaviglia,OF
437,Candy Maldonado,OF
438,Lloyd Moseby,OF
439,Luis Polonia,OF
440,Gary Pettis,OF
1355,Kal Daniels,OF
1356,Milt Thompson,OF
441,Joe Orsulak,OF
442,Mel Hall,OF
1357,Kirk Gibson,OF
443,Dave Winfield,OF
444,Ken Griffey(Jr),OF
445,Mookie Wilson,OF
446,Roberto Kelly,OF
447,Phil Bradley,OF
1358,Dave Martinez,OF
448,Cory Snyder,OF
449,Jeffrey Leonard,OF
450,Willie Wilson,OF
451,Jim Eisenreich,OF
1359,Lonnie Smith,OF
1360,Gerald Young,OF
452,Dan Pasqua,OF
1361,Mitch Webster,OF
1362,Kevin Bass,OF
453,Bo Jackson,OF
454,Mike Devereaux,OF
455,Lance Johnson,OF
456,Glenn Braggs,OF
457,Dave Gallagher,OF
458,Chet Lemon,OF
459,Pat Tabler,OF
460,Oddibe McDowell,OF
461,Steve Finley,OF
1363,Mike Marshall,OF
1364,John Shelby,OF
462,Stan Javier,OF
463,Randy Bush,OF
1365,Otis Nixon,OF
1366,Glenn Wilson,OF
464,Henry Cotto,OF
1367,Carmelo Martinez,OF
465,Greg Briley,OF
1368,Gary Redus,OF
1369,Jerome Walton,OF
466,Brady Anderson,OF
1370,Daryl Boston,OF
467,Larry Sheets,OF
468,Junior Felix,OF
1371,Dion James,OF
469,Jay Buhner,OF
470,Greg Vaughn,OF
1372,Felix Jose,OF
471,Sammy Sosa,OF
1373,Larry Walker,OF
472,Mike Felder,OF
473,Cecil Espy,OF
474,Claudell Washington,OF
475,Fred Lynn,OF
1374,Mike Aldrete,OF
476,Dante Bichette,OF
1375,David Justice,OF
1376,Keith Moreland,OF
1377,Marquis Grissom,OF
1378,R.J. Reynolds,OF
477,Shane Mack,OF
478,Tracy Jones,OF
1379,Marvell Wynne,OF
479,Gary Ward,OF
1380,Darrin Jackson,OF
1381,Dwight Smith,OF
1382,Herm Winningham,OF
480,Brian McRae,OF
481,Pat Sheridan,OF
482,Kenny Williams,OF
1383,Ken Griffey(Sr),OF
1384,Doug Dascenzo,OF
483,Juan Gonzalez,OF
484,Albert Belle,OF
1385,Ray Lankford,OF
1386,Terry Puhl,OF
485,Mickey Brantley,OF
486,Darryl Hamilton,OF
487,Alex Cole,OF
488,John Moses,OF
489,Rick Leach,OF
490,Dave Clark,OF
1387,Mark Carreon,OF
1388,Shawn Abner,OF
491,Jack Daugherty,OF
492,Danny Heep,OF
493,Tony Armas,OF
494,Kevin Romine,OF
495,Milt Cuyler,OF
496,Glenallen Hill,OF
1389,Mike Kingery,OF
497,Kevin Reimer,OF
498,Carmen Castillo,OF
1390,Jerald Clark,OF
1391,Jose Gonzalez,OF
1392,Luis Gonzalez,OF
499,Mark Whiten,OF
1393,Mike Davis,OF
1394,Mark Davidson,OF
1395,Eric Anthony,OF
500,Max Venable,OF
1396,Wes Chamberlain,OF
501,Terry Francona,OF
502,Hensley Meulens,OF
503,Gary Thurman,OF
1397,Gary Varsho,OF
1398,John Cangelosi,OF
504,Stan Jefferson,OF
1399,Rolando Roomes,OF
1400,Bernard Gilkey,OF
1401,Bob Dernier,OF
1402,Dave Collins,OF
505,Brad Komminsk,OF
506,Bernie Williams,OF
1403,Chris Gwynn,OF
1404,Dwayne Murphy,OF
1405,Thomas Howard,OF
1406,John Morris,OF
507,Deion Sanders,OF
508,Mike Huff,OF
